owner_id,owner_first_name,owner_last_name,owner_age,owner_gender,owner_email,owner_phone,owner_address,dog_id,dog_name,dog_breed,dog_age,dog_gender,order_id,order_date,product_id,quantity,subtotal,product_name,product_price,product_description,transaction_id,veterinarian_id,veterinarian_first_name,veterinarian_last_name,veterinarian_gender,veterinarian_age,veterinarian_contact,appointment_id,appointment_date,appointment_purpose,veterinarian_specialization_id,specialty_name,fees
9958c950-cbe4-41fd-9f78-e6eaf50dbb4e,Adrienne,Nicolas,62,Female,adrienne.nicolas@outlook.com,+33 (0)3 54 91 26 97,"94, rue de Lefèvre
87593 Saint Sophie",0c6dd6af-003c-48f8-a613-e0a71d5c603a,Rocco,Australian Shepherd,29,Male,fc85f8bc-1d61-4f42-aafc-e39ac221bce7,2023-11-25,8,2,39.98,Puppy Training Pads,19.99,Absorbent training pads,fc85f8bc-1d61-4f42-aafc-e39ac221bce7_20210925133643,1474f020-5430-4529-9a0c-68ce62099825,Maryse,Lemaire,Female,81,+33 (0)3 56 70 60 48,e27512ea-a1c2-4704-b226-adf2e1612bf2,2024-05-11,Provide prompt medical attention in emergency situations,7,Emergency and Critical Care,900
9958c950-cbe4-41fd-9f78-e6eaf50dbb4e,Adrienne,Nicolas,62,Female,adrienne.nicolas@outlook.com,+33 (0)3 54 91 26 97,"94, rue de Lefèvre
87593 Saint Sophie",0c6dd6af-003c-48f8-a613-e0a71d5c603a,Rocco,Australian Shepherd,29,Male,fc85f8bc-1d61-4f42-aafc-e39ac221bce7,2023-11-25,17,5,124.95,Dog Raincoat,24.99,Water-resistant dog raincoat,fc85f8bc-1d61-4f42-aafc-e39ac221bce7_20210717051722,1474f020-5430-4529-9a0c-68ce62099825,Maryse,Lemaire,Female,81,+33 (0)3 56 70 60 48,e27512ea-a1c2-4704-b226-adf2e1612bf2,2024-05-11,Provide prompt medical attention in emergency situations,7,Emergency and Critical Care,900
9a05e0da-3441-4a94-bd7a-d1a924541d8b,Anastasie,Regnier,47,Female,anastasie.regnier@outlook.com,0320450181,"910, rue de Guyon
03393 Hameldan",2e482619-6333-4494-8286-420ba6166817,Sparky,Beagle,53,Male,15412c5b-380b-4ae4-a393-5995eb5025f3,2023-11-12,13,2,59.98,Dog Grooming Kit,29.99,Complete grooming kit for dogs,15412c5b-380b-4ae4-a393-5995eb5025f3_20220114133934,75ee0b07-f0a6-472d-a9e5-f92b75e5b830,Matthieu,Leleu,Male,28,+33 (0)4 26 96 79 18,5ec64f3f-fe11-47a7-b74e-272997ace06d,2024-03-28,Address behavioral issues in animals beyond basic obedience,3,Behavioral Medicine,550
9a05e0da-3441-4a94-bd7a-d1a924541d8b,Anastasie,Regnier,47,Female,anastasie.regnier@outlook.com,0320450181,"910, rue de Guyon
03393 Hameldan",2e482619-6333-4494-8286-420ba6166817,Sparky,Beagle,53,Male,15412c5b-380b-4ae4-a393-5995eb5025f3,2023-11-12,32,10,229.9,Dog Cooling Mat,22.99,Cooling mat for hot days,15412c5b-380b-4ae4-a393-5995eb5025f3_20230511083231,75ee0b07-f0a6-472d-a9e5-f92b75e5b830,Matthieu,Leleu,Male,28,+33 (0)4 26 96 79 18,5ec64f3f-fe11-47a7-b74e-272997ace06d,2024-03-28,Address behavioral issues in animals beyond basic obedience,3,Behavioral Medicine,550
9a05e0da-3441-4a94-bd7a-d1a924541d8b,Anastasie,Regnier,47,Female,anastasie.regnier@outlook.com,0320450181,"910, rue de Guyon
03393 Hameldan",2e482619-6333-4494-8286-420ba6166817,Sparky,Beagle,53,Male,15412c5b-380b-4ae4-a393-5995eb5025f3,2023-11-12,32,6,137.94,Dog Cooling Mat,22.99,Cooling mat for hot days,15412c5b-380b-4ae4-a393-5995eb5025f3_20230706150005,75ee0b07-f0a6-472d-a9e5-f92b75e5b830,Matthieu,Leleu,Male,28,+33 (0)4 26 96 79 18,5ec64f3f-fe11-47a7-b74e-272997ace06d,2024-03-28,Address behavioral issues in animals beyond basic obedience,3,Behavioral Medicine,550
30797a62-1f3c-4d72-b6aa-c4a84b7f4458,Rémy,Didier,58,Male,rémy.didier@outlook.com,04 43 96 04 38,"74, avenue de Dijoux
17300 Louis",294a964a-9a55-45f5-a6a9-d266b3dd06b0,Diesel,Australian Cattle Dog,74,Male,58c8bf12-0949-40c4-80e6-a8973b64b428,2023-11-24,35,6,68.94,Dog Ear Cleaner,11.49,Gentle ear cleaner solution for dogs,58c8bf12-0949-40c4-80e6-a8973b64b428_20220717154357,522f9702-a104-4d53-baca-ba3bf275e380,Élodie,Bruneau,Female,57,06 34 05 71 16,b8b8810d-c25d-4927-b7e2-0a40673f10b2,2024-05-08,Address behavioral issues in animals beyond basic obedience,3,Behavioral Medicine,550
30797a62-1f3c-4d72-b6aa-c4a84b7f4458,Rémy,Didier,58,Male,rémy.didier@outlook.com,04 43 96 04 38,"74, avenue de Dijoux
17300 Louis",294a964a-9a55-45f5-a6a9-d266b3dd06b0,Diesel,Australian Cattle Dog,74,Male,58c8bf12-0949-40c4-80e6-a8973b64b428,2023-11-24,4,5,64.95,Dog Collar,12.99,Stylish dog collar,58c8bf12-0949-40c4-80e6-a8973b64b428_20210610022629,522f9702-a104-4d53-baca-ba3bf275e380,Élodie,Bruneau,Female,57,06 34 05 71 16,b8b8810d-c25d-4927-b7e2-0a40673f10b2,2024-05-08,Address behavioral issues in animals beyond basic obedience,3,Behavioral Medicine,550
d446717c-eb28-4ddb-a1c5-4c09aa83521d,Martin,Mahe,58,Male,martin.mahe@gmail.com,+33 3 20 07 80 25,"rue Prévost
21279 Antoine",98facd5b-7a93-49a4-b941-894249415dc7,Mocha,Chihuahua,19,Female,826b4ce7-f7ed-4045-a269-77df53c9a270,2024-01-24,29,5,54.95,Dog Dental Spray,10.99,Oral hygiene dental spray for dogs,826b4ce7-f7ed-4045-a269-77df53c9a270_20210720150636,8ef5ccc5-11dc-42ae-9341-565f716f37f0,Marine,Dupré,Female,76,+33 1 44 76 92 72,bf9e0090-1a42-4527-8d7d-20c81d9938af,2024-04-13,Ensure proper care for animals used in laboratory settings,9,Laboratory Animal Medicine,650
0d0fc33f-0438-4fcf-9d01-ecb40644c44e,Isabelle,Tessier,36,Female,isabelle.tessier@outlook.com,04 92 60 25 91,"boulevard Stéphane Michaud
46965 Fabre-la-Forêt",9dac6e46-afc3-4ccd-856f-ae784aaeb25e,Max,Yorkshire Terrier,97,Male,2a32317c-a8c7-496c-8a73-f9b6f4160905,2024-01-12,32,3,68.97,Dog Cooling Mat,22.99,Cooling mat for hot days,2a32317c-a8c7-496c-8a73-f9b6f4160905_20220416020935,4539657b-e31b-4ba1-ba1a-aab22aaa7be8,Margot,Legros,Female,55,04 66 49 80 00,2d7681dc-84cf-4714-8a7e-a4571c0fe4ec,2024-02-27,Diagnose diseases by examining tissue or fluid samples,13,Pathology,780
0d0fc33f-0438-4fcf-9d01-ecb40644c44e,Isabelle,Tessier,36,Female,isabelle.tessier@outlook.com,04 92 60 25 91,"boulevard Stéphane Michaud
46965 Fabre-la-Forêt",9dac6e46-afc3-4ccd-856f-ae784aaeb25e,Max,Yorkshire Terrier,97,Male,2a32317c-a8c7-496c-8a73-f9b6f4160905,2024-01-12,10,4,23.96,Dog Treats,5.99,Tasty dog treats,2a32317c-a8c7-496c-8a73-f9b6f4160905_20200119102249,4539657b-e31b-4ba1-ba1a-aab22aaa7be8,Margot,Legros,Female,55,04 66 49 80 00,2d7681dc-84cf-4714-8a7e-a4571c0fe4ec,2024-02-27,Diagnose diseases by examining tissue or fluid samples,13,Pathology,780
0d0fc33f-0438-4fcf-9d01-ecb40644c44e,Isabelle,Tessier,36,Female,isabelle.tessier@outlook.com,04 92 60 25 91,"boulevard Stéphane Michaud
46965 Fabre-la-Forêt",9dac6e46-afc3-4ccd-856f-ae784aaeb25e,Max,Yorkshire Terrier,97,Male,2a32317c-a8c7-496c-8a73-f9b6f4160905,2024-01-12,29,8,87.92,Dog Dental Spray,10.99,Oral hygiene dental spray for dogs,2a32317c-a8c7-496c-8a73-f9b6f4160905_20230726082107,4539657b-e31b-4ba1-ba1a-aab22aaa7be8,Margot,Legros,Female,55,04 66 49 80 00,2d7681dc-84cf-4714-8a7e-a4571c0fe4ec,2024-02-27,Diagnose diseases by examining tissue or fluid samples,13,Pathology,780
71bd5af8-cfcd-41b0-8a09-b6dd4d78438d,Pauline,Boyer,66,Female,pauline.boyer@gmail.com,+33 1 88 89 13 98,"rue de Masse
01302 DenisVille",6c4ebbd6-db7d-4135-bf15-097ee96d0e89,Murphy,Shiba Inu,106,Male,317d9b50-59c4-4f74-95c2-fe3011c5c639,2024-02-14,1,5,104.95,Dog Food,20.99,High-quality dog food,317d9b50-59c4-4f74-95c2-fe3011c5c639_20200311091545,881cc19e-c526-4ad3-a4f5-3a937f12f6b9,Inès,Coste,Female,71,0564234921,2150266b-105e-479a-99d0-ffe0a5064481,2024-03-18,Address behavioral issues in animals beyond basic obedience,3,Behavioral Medicine,550
71bd5af8-cfcd-41b0-8a09-b6dd4d78438d,Pauline,Boyer,66,Female,pauline.boyer@gmail.com,+33 1 88 89 13 98,"rue de Masse
01302 DenisVille",6c4ebbd6-db7d-4135-bf15-097ee96d0e89,Murphy,Shiba Inu,106,Male,317d9b50-59c4-4f74-95c2-fe3011c5c639,2024-02-14,31,8,115.92,Dog Grooming Gloves,14.49,Gentle grooming gloves for dogs,317d9b50-59c4-4f74-95c2-fe3011c5c639_20231102005747,881cc19e-c526-4ad3-a4f5-3a937f12f6b9,Inès,Coste,Female,71,0564234921,2150266b-105e-479a-99d0-ffe0a5064481,2024-03-18,Address behavioral issues in animals beyond basic obedience,3,Behavioral Medicine,550
71bd5af8-cfcd-41b0-8a09-b6dd4d78438d,Pauline,Boyer,66,Female,pauline.boyer@gmail.com,+33 1 88 89 13 98,"rue de Masse
01302 DenisVille",6c4ebbd6-db7d-4135-bf15-097ee96d0e89,Murphy,Shiba Inu,106,Male,317d9b50-59c4-4f74-95c2-fe3011c5c639,2024-02-14,2,1,9.99,Dog Toy,9.99,Interactive dog toy,317d9b50-59c4-4f74-95c2-fe3011c5c639_20220520113400,881cc19e-c526-4ad3-a4f5-3a937f12f6b9,Inès,Coste,Female,71,0564234921,2150266b-105e-479a-99d0-ffe0a5064481,2024-03-18,Address behavioral issues in animals beyond basic obedience,3,Behavioral Medicine,550
71bd5af8-cfcd-41b0-8a09-b6dd4d78438d,Pauline,Boyer,66,Female,pauline.boyer@gmail.com,+33 1 88 89 13 98,"rue de Masse
01302 DenisVille",6c4ebbd6-db7d-4135-bf15-097ee96d0e89,Murphy,Shiba Inu,106,Male,317d9b50-59c4-4f74-95c2-fe3011c5c639,2024-02-14,22,7,80.43,Interactive Fetch Ball,11.49,Interactive ball for fetch games,317d9b50-59c4-4f74-95c2-fe3011c5c639_20200208173812,881cc19e-c526-4ad3-a4f5-3a937f12f6b9,Inès,Coste,Female,71,0564234921,2150266b-105e-479a-99d0-ffe0a5064481,2024-03-18,Address behavioral issues in animals beyond basic obedience,3,Behavioral Medicine,550
62dd4c35-0e66-4536-a5a6-7ab692a35d33,Anastasie,Durand,45,Female,anastasie.durand@gmail.com,0237086621,"rue Hervé
27399 Bourgeois",f37d655c-52ca-4b70-92d2-ceaf77945904,Nala,Great Dane,96,Female,923e9a9f-a3a9-4cea-9630-79fa04b18d97,2023-11-30,14,1,11.99,Dog Dental Chews,11.99,Dental chews for oral health,923e9a9f-a3a9-4cea-9630-79fa04b18d97_20210215003710,0a3ca16f-f90b-4906-969c-d1ce053c3a07,Margot,Lefebvre,Female,71,08 07 92 82 22,44950480-0b3e-4888-a49b-195fa2717425,2024-03-12,Provide prompt medical attention in emergency situations,7,Emergency and Critical Care,900
b3797af6-ca75-4370-af26-8275ba57a166,Anastasie,Dupuis,60,Female,anastasie.dupuis@gmail.com,+33 (0)1 34 85 62 00,"8, chemin de Gilbert
92327 Dupuis-sur-Didier",cafce1c5-fd0b-4db6-a514-a3ee4a424f86,Rosie,Doberman Pinscher,90,Female,b638bd48-e635-41f3-b743-da300396edbf,2023-12-27,21,8,103.92,Portable Dog Water Bottle,12.99,Convenient water bottle for dogs on the go,b638bd48-e635-41f3-b743-da300396edbf_20230823210953,d49d5542-ed89-44a3-a8fb-5f84494d9c1f,Olivie,Mallet,Female,38,+33 (0)5 62 33 20 50,9ad159bc-0a20-423f-a838-7c4e7d201bcd,2024-03-28,Detect and control diseases affecting both animals and humans,15,Preventive Medicine,630
b3797af6-ca75-4370-af26-8275ba57a166,Anastasie,Dupuis,60,Female,anastasie.dupuis@gmail.com,+33 (0)1 34 85 62 00,"8, chemin de Gilbert
92327 Dupuis-sur-Didier",cafce1c5-fd0b-4db6-a514-a3ee4a424f86,Rosie,Doberman Pinscher,90,Female,b638bd48-e635-41f3-b743-da300396edbf,2023-12-27,14,4,47.96,Dog Dental Chews,11.99,Dental chews for oral health,b638bd48-e635-41f3-b743-da300396edbf_20201014065032,d49d5542-ed89-44a3-a8fb-5f84494d9c1f,Olivie,Mallet,Female,38,+33 (0)5 62 33 20 50,9ad159bc-0a20-423f-a838-7c4e7d201bcd,2024-03-28,Detect and control diseases affecting both animals and humans,15,Preventive Medicine,630
b3797af6-ca75-4370-af26-8275ba57a166,Anastasie,Dupuis,60,Female,anastasie.dupuis@gmail.com,+33 (0)1 34 85 62 00,"8, chemin de Gilbert
92327 Dupuis-sur-Didier",cafce1c5-fd0b-4db6-a514-a3ee4a424f86,Rosie,Doberman Pinscher,90,Female,b638bd48-e635-41f3-b743-da300396edbf,2023-12-27,14,4,47.96,Dog Dental Chews,11.99,Dental chews for oral health,b638bd48-e635-41f3-b743-da300396edbf_20230211234950,d49d5542-ed89-44a3-a8fb-5f84494d9c1f,Olivie,Mallet,Female,38,+33 (0)5 62 33 20 50,9ad159bc-0a20-423f-a838-7c4e7d201bcd,2024-03-28,Detect and control diseases affecting both animals and humans,15,Preventive Medicine,630
b3797af6-ca75-4370-af26-8275ba57a166,Anastasie,Dupuis,60,Female,anastasie.dupuis@gmail.com,+33 (0)1 34 85 62 00,"8, chemin de Gilbert
92327 Dupuis-sur-Didier",cafce1c5-fd0b-4db6-a514-a3ee4a424f86,Rosie,Doberman Pinscher,90,Female,b638bd48-e635-41f3-b743-da300396edbf,2023-12-27,30,6,32.94,Dog Poop Bags,5.49,Biodegradable poop bags for easy cleanup,b638bd48-e635-41f3-b743-da300396edbf_20201006154045,d49d5542-ed89-44a3-a8fb-5f84494d9c1f,Olivie,Mallet,Female,38,+33 (0)5 62 33 20 50,9ad159bc-0a20-423f-a838-7c4e7d201bcd,2024-03-28,Detect and control diseases affecting both animals and humans,15,Preventive Medicine,630
b3797af6-ca75-4370-af26-8275ba57a166,Anastasie,Dupuis,60,Female,anastasie.dupuis@gmail.com,+33 (0)1 34 85 62 00,"8, chemin de Gilbert
92327 Dupuis-sur-Didier",cafce1c5-fd0b-4db6-a514-a3ee4a424f86,Rosie,Doberman Pinscher,90,Female,b638bd48-e635-41f3-b743-da300396edbf,2023-12-27,14,8,95.92,Dog Dental Chews,11.99,Dental chews for oral health,b638bd48-e635-41f3-b743-da300396edbf_20230818021222,d49d5542-ed89-44a3-a8fb-5f84494d9c1f,Olivie,Mallet,Female,38,+33 (0)5 62 33 20 50,9ad159bc-0a20-423f-a838-7c4e7d201bcd,2024-03-28,Detect and control diseases affecting both animals and humans,15,Preventive Medicine,630
285b3985-8ed7-4b1b-9f0c-0e9454627487,Alain,Cousin,73,Male,alain.cousin@gmail.com,+33 6 30 58 76 38,"98, rue de Guillot
38888 Bouchet-sur-Descamps",9e877b0b-628b-41c6-a849-963d269fe39a,Gigi,Shiba Inu,72,Female,97540d91-48b2-448c-bf48-67405765d148,2023-12-16,4,7,90.93,Dog Collar,12.99,Stylish dog collar,97540d91-48b2-448c-bf48-67405765d148_20231019080107,77763eac-b7cf-4562-bff2-bbe613069510,Philippe,Vidal,Male,82,05 08 20 99 12,055cd193-3938-491f-8d78-65332a40012e,2024-05-19,"Qualified to clean, adjust, and extract teeth in animals",5,Dentistry,800
8e9b49b3-7b7a-4a09-9cdc-4e69ef6ea2cb,Martin,Dumont,26,Male,martin.dumont@gmail.com,+33 3 82 07 30 18,"35, rue Corinne Jacquet
74656 Bertin",c1574219-2dd5-43b5-9ffa-6b4ad07244df,Ruby,Shetland Sheepdog,104,Female,0ae4f3d2-ef82-447d-afa6-1f7429eb4666,2024-01-03,11,1,6.99,Dog Ball,6.99,Fetch and play ball,0ae4f3d2-ef82-447d-afa6-1f7429eb4666_20230425034023,0a39d808-8b7c-4cb4-b8b9-9ec4de5c340a,Jacqueline,Ledoux,Female,71,+33 (0)5 64 67 03 54,581f3c76-af31-4348-823c-28a53fa50147,2024-03-08,Treat uncommon or complicated diseases related to the heart,8,Internal Medicine (Cardiology),1000
8e9b49b3-7b7a-4a09-9cdc-4e69ef6ea2cb,Martin,Dumont,26,Male,martin.dumont@gmail.com,+33 3 82 07 30 18,"35, rue Corinne Jacquet
74656 Bertin",c1574219-2dd5-43b5-9ffa-6b4ad07244df,Ruby,Shetland Sheepdog,104,Female,0ae4f3d2-ef82-447d-afa6-1f7429eb4666,2024-01-03,29,9,98.91,Dog Dental Spray,10.99,Oral hygiene dental spray for dogs,0ae4f3d2-ef82-447d-afa6-1f7429eb4666_20200827045300,0a39d808-8b7c-4cb4-b8b9-9ec4de5c340a,Jacqueline,Ledoux,Female,71,+33 (0)5 64 67 03 54,581f3c76-af31-4348-823c-28a53fa50147,2024-03-08,Treat uncommon or complicated diseases related to the heart,8,Internal Medicine (Cardiology),1000
8e9b49b3-7b7a-4a09-9cdc-4e69ef6ea2cb,Martin,Dumont,26,Male,martin.dumont@gmail.com,+33 3 82 07 30 18,"35, rue Corinne Jacquet
74656 Bertin",c1574219-2dd5-43b5-9ffa-6b4ad07244df,Ruby,Shetland Sheepdog,104,Female,0ae4f3d2-ef82-447d-afa6-1f7429eb4666,2024-01-03,22,4,45.96,Interactive Fetch Ball,11.49,Interactive ball for fetch games,0ae4f3d2-ef82-447d-afa6-1f7429eb4666_20200128095821,0a39d808-8b7c-4cb4-b8b9-9ec4de5c340a,Jacqueline,Ledoux,Female,71,+33 (0)5 64 67 03 54,581f3c76-af31-4348-823c-28a53fa50147,2024-03-08,Treat uncommon or complicated diseases related to the heart,8,Internal Medicine (Cardiology),1000
8e9b49b3-7b7a-4a09-9cdc-4e69ef6ea2cb,Martin,Dumont,26,Male,martin.dumont@gmail.com,+33 3 82 07 30 18,"35, rue Corinne Jacquet
74656 Bertin",c1574219-2dd5-43b5-9ffa-6b4ad07244df,Ruby,Shetland Sheepdog,104,Female,0ae4f3d2-ef82-447d-afa6-1f7429eb4666,2024-01-03,21,1,12.99,Portable Dog Water Bottle,12.99,Convenient water bottle for dogs on the go,0ae4f3d2-ef82-447d-afa6-1f7429eb4666_20210429123720,0a39d808-8b7c-4cb4-b8b9-9ec4de5c340a,Jacqueline,Ledoux,Female,71,+33 (0)5 64 67 03 54,581f3c76-af31-4348-823c-28a53fa50147,2024-03-08,Treat uncommon or complicated diseases related to the heart,8,Internal Medicine (Cardiology),1000
85748389-7107-4600-b641-307cf925ef7f,Célina,Laroche,23,Female,célina.laroche@gmail.com,05 62 31 12 71,"61, boulevard Constance Verdier
36341 Buisson-la-Forêt",e9a2425b-fa5b-46d4-bd29-13dc2333e187,Daisy,Great Dane,113,Female,3aa61196-035a-4935-b4a7-494e135b1245,2023-12-29,1,5,104.95,Dog Food,20.99,High-quality dog food,3aa61196-035a-4935-b4a7-494e135b1245_20221018060201,5d66658a-7b68-4867-96f6-ab50c94ffc04,Josette,Bourdon,Female,62,02 85 53 22 88,87cf7f71-a989-497b-9fe1-2d944b6de557,2024-04-28,Treat various skin diseases and related health problems in animals,6,Dermatology,750
85748389-7107-4600-b641-307cf925ef7f,Célina,Laroche,23,Female,célina.laroche@gmail.com,05 62 31 12 71,"61, boulevard Constance Verdier
36341 Buisson-la-Forêt",e9a2425b-fa5b-46d4-bd29-13dc2333e187,Daisy,Great Dane,113,Female,3aa61196-035a-4935-b4a7-494e135b1245,2023-12-29,18,9,76.41,Squeaky Plush Toy,8.49,Cute squeaky plush toy for dogs,3aa61196-035a-4935-b4a7-494e135b1245_20220208092905,5d66658a-7b68-4867-96f6-ab50c94ffc04,Josette,Bourdon,Female,62,02 85 53 22 88,87cf7f71-a989-497b-9fe1-2d944b6de557,2024-04-28,Treat various skin diseases and related health problems in animals,6,Dermatology,750
85748389-7107-4600-b641-307cf925ef7f,Célina,Laroche,23,Female,célina.laroche@gmail.com,05 62 31 12 71,"61, boulevard Constance Verdier
36341 Buisson-la-Forêt",e9a2425b-fa5b-46d4-bd29-13dc2333e187,Daisy,Great Dane,113,Female,3aa61196-035a-4935-b4a7-494e135b1245,2023-12-29,31,9,130.41,Dog Grooming Gloves,14.49,Gentle grooming gloves for dogs,3aa61196-035a-4935-b4a7-494e135b1245_20220529091519,5d66658a-7b68-4867-96f6-ab50c94ffc04,Josette,Bourdon,Female,62,02 85 53 22 88,87cf7f71-a989-497b-9fe1-2d944b6de557,2024-04-28,Treat various skin diseases and related health problems in animals,6,Dermatology,750
85748389-7107-4600-b641-307cf925ef7f,Célina,Laroche,23,Female,célina.laroche@gmail.com,05 62 31 12 71,"61, boulevard Constance Verdier
36341 Buisson-la-Forêt",e9a2425b-fa5b-46d4-bd29-13dc2333e187,Daisy,Great Dane,113,Female,3aa61196-035a-4935-b4a7-494e135b1245,2023-12-29,10,1,5.99,Dog Treats,5.99,Tasty dog treats,3aa61196-035a-4935-b4a7-494e135b1245_20200730160137,5d66658a-7b68-4867-96f6-ab50c94ffc04,Josette,Bourdon,Female,62,02 85 53 22 88,87cf7f71-a989-497b-9fe1-2d944b6de557,2024-04-28,Treat various skin diseases and related health problems in animals,6,Dermatology,750
b1735691-cb55-49c5-b297-2777f657de2f,Emmanuel,Dumas,48,Male,emmanuel.dumas@outlook.com,02 99 95 00 02,"26, chemin Joséphine Joubert
54218 Saint Josettedan",67a93077-46ff-4f05-baca-2d036424d905,Bandit,Boxer,26,Male,8f39b8b7-6305-4f9b-9201-3be0bab543f1,2023-11-29,8,1,19.99,Puppy Training Pads,19.99,Absorbent training pads,8f39b8b7-6305-4f9b-9201-3be0bab543f1_20230809133008,80bd3bf0-3231-41b7-9b54-7bb3e9e83c8a,Céline,Meunier,Female,44,+33 1 44 04 94 93,8d891bf6-bf6b-4fe4-b94f-e009aba69dcf,2024-03-27,"Research bacteria, parasites, and microorganisms causing diseases",10,Microbiology,720
f9bdc79e-a6da-4489-af91-e181285051fe,Aimé,Boucher,43,Male,aimé.boucher@outlook.com,03 59 10 52 72,"82, rue Bouvet
43186 Sainte Arnaude-les-Bains",ed448632-b608-4783-9791-2fa51db54338,Oreo,Beagle,94,Male,8f95e607-58d9-40e1-965b-e91ac52e994d,2023-11-11,19,6,95.94,Dog Sunglasses,15.99,UV-protective sunglasses for dogs,8f95e607-58d9-40e1-965b-e91ac52e994d_20231107201625,309fa5f7-1fdc-49b4-babf-1610616e9bb0,Geneviève,Legrand,Female,69,+33 1 88 55 31 77,b15d26c6-6e7e-4139-8124-47fdc9e6afed,2024-02-27,Ensure proper care for animals used in laboratory settings,9,Laboratory Animal Medicine,650
b8927c21-e4db-46a4-9eac-2b2d34dd5781,Stéphane,Humbert,59,Male,stéphane.humbert@outlook.com,+33 1 40 57 12 21,"43, rue de Lefebvre
03520 Sainte Jérôme",38b6ed5c-2a4f-4bbe-a019-32806edeb841,Luke,Border Collie,117,Male,80911e3f-3eb7-411c-9c1e-9857f9399291,2023-12-12,15,5,249.95,Dog GPS Tracker,49.99,GPS tracker for dogs,80911e3f-3eb7-411c-9c1e-9857f9399291_20230401095015,98781761-b73f-4ceb-8077-b56536fbd894,Margot,Louis,Female,53,01 82 61 26 84,3e13f229-817e-4f41-b285-8b3dfcf3e0c2,2024-03-15,Address behavioral issues in animals beyond basic obedience,3,Behavioral Medicine,550
b8927c21-e4db-46a4-9eac-2b2d34dd5781,Stéphane,Humbert,59,Male,stéphane.humbert@outlook.com,+33 1 40 57 12 21,"43, rue de Lefebvre
03520 Sainte Jérôme",38b6ed5c-2a4f-4bbe-a019-32806edeb841,Luke,Border Collie,117,Male,80911e3f-3eb7-411c-9c1e-9857f9399291,2023-12-12,12,7,244.93,Dog Crate,34.99,Secure dog crate,80911e3f-3eb7-411c-9c1e-9857f9399291_20230206011023,98781761-b73f-4ceb-8077-b56536fbd894,Margot,Louis,Female,53,01 82 61 26 84,3e13f229-817e-4f41-b285-8b3dfcf3e0c2,2024-03-15,Address behavioral issues in animals beyond basic obedience,3,Behavioral Medicine,550
915e4f28-6c36-484b-84fe-a045cbe7361b,Colette,Godard,18,Female,colette.godard@outlook.com,+33 2 28 04 93 73,"20, rue Lucie Boutin
46895 Besson",f929345f-d439-4944-bba6-cfd5de8c9393,Nikki,French Bulldog,94,Female,f2eda4ee-09e0-4afa-8844-06caaab1e390,2024-01-06,26,9,71.91,Dog Frisbee,7.99,Durable frisbee for outdoor play,f2eda4ee-09e0-4afa-8844-06caaab1e390_20210817230738,4580d567-ca4f-4d73-a54e-e020bbd0a894,Valentine,Mace,Female,76,03 24 50 86 34,2f47e230-ec8a-4fe6-a498-04ed35e8aaf2,2024-03-15,Ensure proper care for animals used in laboratory settings,9,Laboratory Animal Medicine,650
915e4f28-6c36-484b-84fe-a045cbe7361b,Colette,Godard,18,Female,colette.godard@outlook.com,+33 2 28 04 93 73,"20, rue Lucie Boutin
46895 Besson",f929345f-d439-4944-bba6-cfd5de8c9393,Nikki,French Bulldog,94,Female,f2eda4ee-09e0-4afa-8844-06caaab1e390,2024-01-06,33,1,3.99,Dog Training Clicker,3.99,Training clicker for positive reinforcement,f2eda4ee-09e0-4afa-8844-06caaab1e390_20200618234937,4580d567-ca4f-4d73-a54e-e020bbd0a894,Valentine,Mace,Female,76,03 24 50 86 34,2f47e230-ec8a-4fe6-a498-04ed35e8aaf2,2024-03-15,Ensure proper care for animals used in laboratory settings,9,Laboratory Animal Medicine,650
915e4f28-6c36-484b-84fe-a045cbe7361b,Colette,Godard,18,Female,colette.godard@outlook.com,+33 2 28 04 93 73,"20, rue Lucie Boutin
46895 Besson",f929345f-d439-4944-bba6-cfd5de8c9393,Nikki,French Bulldog,94,Female,f2eda4ee-09e0-4afa-8844-06caaab1e390,2024-01-06,1,8,167.92,Dog Food,20.99,High-quality dog food,f2eda4ee-09e0-4afa-8844-06caaab1e390_20220729173516,4580d567-ca4f-4d73-a54e-e020bbd0a894,Valentine,Mace,Female,76,03 24 50 86 34,2f47e230-ec8a-4fe6-a498-04ed35e8aaf2,2024-03-15,Ensure proper care for animals used in laboratory settings,9,Laboratory Animal Medicine,650
f961c25a-af8e-4977-aa9c-3a63d3352959,Madeleine,Grégoire,26,Female,madeleine.grégoire@gmail.com,+33 4 78 17 62 05,"37, boulevard de Dumont
65982 Leclercdan",ebf3fa4f-9fde-4cfa-a667-c775758017b1,Sophie,Rottweiler,105,Female,1a14c84c-d850-44de-8a50-2d0b6af2ef86,2023-12-03,12,7,244.93,Dog Crate,34.99,Secure dog crate,1a14c84c-d850-44de-8a50-2d0b6af2ef86_20200902111534,08307905-3378-4a80-a98f-3264452e5edf,Célina,Bourdon,Female,50,02 51 56 40 91,88782afc-f6d1-4a72-8a1c-f64935680865,2024-05-23,Advance animal well-being and provide accurate information,2,Animal Welfare,600
